d3mIndex,QuestionFilename,SentenceFilename
18036,Q1836.txt,D1737-13.txt
26323,Q2732.txt,D2546-5.txt
23269,Q2398.txt,D2252-11.txt
6812,Q680.txt,D663-2.txt
13559,Q1356.txt,D1295-8.txt
18301,Q1864.txt,D1762-4.txt
10753,Q1072.txt,D1033-4.txt
26506,Q2748.txt,D2560-4.txt
6362,Q637.txt,D623-5.txt
2193,Q219.txt,D219-0.txt
1642,Q161.txt,D161-0.txt
28214,Q2931.txt,D2712-3.txt
25972,Q2692.txt,D2511-2.txt
4218,Q410.txt,D407-4.txt
2511,Q240.txt,D240-4.txt
4391,Q431.txt,D426-7.txt
6367,Q637.txt,D623-10.txt
17683,Q1795.txt,D1697-0.txt
2993,Q289.txt,D288-7.txt
622,Q59.txt,D59-3.txt
7905,Q796.txt,D770-14.txt
14548,Q1457.txt,D557-24.txt
7549,Q762.txt,D740-0.txt
2689,Q257.txt,D257-6.txt
16362,Q1652.txt,D1569-16.txt
12866,Q1280.txt,D1224-14.txt
24305,Q2509.txt,D2349-1.txt
9246,Q926.txt,D894-2.txt
24028,Q2481.txt,D2317-2.txt
3947,Q385.txt,D383-3.txt
18686,Q1899.txt,D1795-22.txt
11773,Q1173.txt,D1126-1.txt
14939,Q1501.txt,D1425-1.txt
17940,Q1828.txt,D1729-5.txt
17987,Q1832.txt,D1733-10.txt
12811,Q1275.txt,D1219-0.txt
15490,Q1566.txt,D1484-16.txt
23883,Q2467.txt,D2311-1.txt
21619,Q2216.txt,D2088-10.txt
15238,Q1532.txt,D1452-5.txt
27832,Q2893.txt,D2683-3.txt
22068,Q2265.txt,D1593-2.txt
2030,Q202.txt,D202-4.txt
21778,Q2234.txt,D2104-8.txt
2618,Q250.txt,D250-5.txt
15549,Q1572.txt,D1490-6.txt
27893,Q2899.txt,D1566-2.txt
17988,Q1832.txt,D1733-11.txt
8363,Q843.txt,D817-4.txt
10841,Q1078.txt,D1039-6.txt
29091,Q3030.txt,D2795-10.txt
19689,Q2002.txt,D1888-1.txt
865,Q83.txt,D83-4.txt
22049,Q2262.txt,D2128-4.txt
9077,Q909.txt,D878-9.txt
21776,Q2234.txt,D2104-6.txt
20411,Q2080.txt,D1963-9.txt
17330,Q1761.txt,D1668-4.txt
9569,Q953.txt,D921-10.txt
1172,Q109.txt,D109-1.txt
22132,Q2267.txt,D2132-20.txt
5263,Q520.txt,D512-15.txt
20674,Q2111.txt,D1989-0.txt
14084,Q1406.txt,D1179-13.txt
20913,Q2141.txt,D2018-1.txt
674,Q64.txt,D64-9.txt
25644,Q2651.txt,D2475-4.txt
20676,Q2111.txt,D1989-2.txt
7272,Q735.txt,D715-2.txt
12675,Q1261.txt,D1206-6.txt
3560,Q347.txt,D346-9.txt
19870,Q2022.txt,D1908-11.txt
8902,Q892.txt,D862-4.txt
2033,Q203.txt,D203-0.txt
15335,Q1546.txt,D1464-0.txt
18803,Q1913.txt,D1807-3.txt
18102,Q1842.txt,D674-1.txt
26939,Q2791.txt,D2594-3.txt
10301,Q1025.txt,D988-3.txt
5894,Q585.txt,D309-2.txt
593,Q57.txt,D57-1.txt
24194,Q2497.txt,D2339-9.txt
14723,Q1475.txt,D1401-4.txt
17807,Q1808.txt,D1710-0.txt
13096,Q1305.txt,D1249-5.txt
23579,Q2436.txt,D2285-21.txt
6625,Q660.txt,D644-17.txt
26310,Q2730.txt,D2544-8.txt
23491,Q2428.txt,D2278-6.txt
7152,Q720.txt,D700-0.txt
17631,Q1788.txt,D1690-0.txt
15340,Q1546.txt,D1464-5.txt
13499,Q1350.txt,D217-3.txt
10021,Q1000.txt,D965-0.txt
3365,Q326.txt,D325-1.txt
4515,Q443.txt,D438-0.txt
28363,Q2949.txt,D2726-8.txt
5660,Q560.txt,D551-12.txt
27541,Q2859.txt,D660-19.txt
6161,Q616.txt,D604-1.txt
19720,Q2005.txt,D1891-1.txt
1507,Q142.txt,D142-0.txt
21199,Q2172.txt,D2046-0.txt
18719,Q1904.txt,D1799-2.txt
2787,Q272.txt,D271-7.txt
25860,Q2678.txt,D2499-3.txt
16414,Q1659.txt,D1576-7.txt
24332,Q2511.txt,D2351-6.txt
25797,Q2670.txt,D2492-3.txt
13617,Q1364.txt,D1303-7.txt
6644,Q662.txt,D646-7.txt
4801,Q470.txt,D463-2.txt
16515,Q1670.txt,D1586-0.txt
21873,Q2242.txt,D2110-6.txt
21023,Q2155.txt,D1111-0.txt
27660,Q2875.txt,D2667-1.txt
20982,Q2149.txt,D2026-9.txt
12214,Q1222.txt,D1171-1.txt
27842,Q2893.txt,D2683-13.txt
23366,Q2413.txt,D2265-3.txt
27020,Q2799.txt,D2600-6.txt
8537,Q861.txt,D835-2.txt
9799,Q976.txt,D942-3.txt
12170,Q1218.txt,D1167-10.txt
12680,Q1262.txt,D1207-0.txt
5090,Q497.txt,D490-27.txt
8882,Q890.txt,D860-7.txt
12537,Q1245.txt,D557-22.txt
22067,Q2265.txt,D1593-1.txt
22565,Q2318.txt,D2181-6.txt
24709,Q2552.txt,D2386-5.txt
24938,Q2578.txt,D2409-11.txt
27142,Q2811.txt,D2611-12.txt
1696,Q167.txt,D167-10.txt
999,Q92.txt,D92-18.txt
6641,Q662.txt,D646-4.txt
2751,Q267.txt,D212-7.txt
22762,Q2340.txt,D2203-0.txt
18744,Q1906.txt,D1801-5.txt
26390,Q2740.txt,D2553-0.txt
17871,Q1817.txt,D1719-4.txt
24541,Q2534.txt,D2371-10.txt
7336,Q740.txt,D719-5.txt
19593,Q1991.txt,D1877-3.txt
27820,Q2891.txt,D2682-2.txt
13715,Q1372.txt,D1310-4.txt
16903,Q1710.txt,D1621-12.txt
9128,Q913.txt,D882-7.txt
5342,Q527.txt,D519-8.txt
20473,Q2087.txt,D1969-6.txt
27720,Q2880.txt,D2671-12.txt
12699,Q1264.txt,D1209-7.txt
4105,Q400.txt,D398-22.txt
26628,Q2759.txt,D2568-20.txt
5559,Q550.txt,D541-1.txt
2070,Q207.txt,D207-11.txt
2871,Q278.txt,D277-25.txt
5356,Q528.txt,D520-11.txt
15481,Q1566.txt,D1484-7.txt
8021,Q807.txt,D781-13.txt
5203,Q513.txt,D506-7.txt
20385,Q2078.txt,D1961-4.txt
25418,Q2629.txt,D2454-0.txt
12579,Q1249.txt,D1194-0.txt
2307,Q226.txt,D226-4.txt
26592,Q2755.txt,D2565-11.txt
1973,Q197.txt,D197-9.txt
13133,Q1310.txt,D1254-0.txt
17720,Q1797.txt,D1699-2.txt
28435,Q2957.txt,D2734-1.txt
10318,Q1026.txt,D989-15.txt
7640,Q772.txt,D748-13.txt
11601,Q1158.txt,D1113-1.txt
21288,Q2181.txt,D2055-8.txt
7502,Q758.txt,D736-6.txt
4573,Q446.txt,D359-22.txt
10654,Q1066.txt,D1029-4.txt
14397,Q1439.txt,D1370-5.txt
18835,Q1916.txt,D1810-4.txt
175,Q21.txt,D21-7.txt
4857,Q474.txt,D467-17.txt
24580,Q2537.txt,D2372-8.txt
10363,Q1031.txt,D994-0.txt
13197,Q1319.txt,D1148-11.txt
17889,Q1820.txt,D1722-3.txt
23591,Q2437.txt,D2286-5.txt
22537,Q2313.txt,D2176-0.txt
6542,Q653.txt,D638-5.txt
19688,Q2002.txt,D1888-0.txt
5556,Q549.txt,D540-8.txt
8568,Q863.txt,D383-12.txt
16220,Q1638.txt,D1555-8.txt
11097,Q1104.txt,D1062-9.txt
24984,Q2586.txt,D2416-15.txt
28678,Q2984.txt,D2757-5.txt
5410,Q533.txt,D195-1.txt
6627,Q661.txt,D645-1.txt
29030,Q3019.txt,D2786-2.txt
8596,Q865.txt,D838-0.txt
29136,Q3037.txt,D2802-1.txt
13869,Q1387.txt,D1324-5.txt
8513,Q858.txt,D832-10.txt
4942,Q485.txt,D478-2.txt
12647,Q1258.txt,D1203-0.txt
13039,Q1299.txt,D1243-1.txt
19067,Q1938.txt,D1829-3.txt
16757,Q1694.txt,D1607-7.txt
20962,Q2147.txt,D2024-1.txt
5597,Q557.txt,D548-4.txt
15375,Q1552.txt,D1470-1.txt
5493,Q540.txt,D531-2.txt
16466,Q1663.txt,D1579-1.txt
2844,Q277.txt,D276-11.txt
2186,Q218.txt,D218-0.txt
2466,Q236.txt,D236-11.txt
18481,Q1882.txt,D1779-14.txt
11116,Q1105.txt,D1063-7.txt
23331,Q2409.txt,D2261-6.txt
957,Q90.txt,D90-17.txt
12348,Q1232.txt,D1180-9.txt
2681,Q256.txt,D256-9.txt
9939,Q991.txt,D956-5.txt
5652,Q560.txt,D551-4.txt
14421,Q1443.txt,D1374-2.txt
1317,Q124.txt,D124-4.txt
1312,Q123.txt,D123-3.txt
3982,Q388.txt,D386-0.txt
24519,Q2532.txt,D2369-18.txt
19143,Q1946.txt,D1837-4.txt
2418,Q232.txt,D232-12.txt
4309,Q419.txt,D415-5.txt
1243,Q116.txt,D116-0.txt
27901,Q2900.txt,D1142-4.txt
711,Q66.txt,D66-19.txt
10227,Q1018.txt,D981-6.txt
14427,Q1444.txt,D1154-1.txt
12844,Q1279.txt,D1223-0.txt
1015,Q95.txt,D95-0.txt
21062,Q2159.txt,D2035-5.txt
11584,Q1156.txt,D1111-14.txt
10624,Q1061.txt,D1024-26.txt
28301,Q2939.txt,D569-25.txt
17664,Q1792.txt,D1694-12.txt
6786,Q677.txt,D332-11.txt
5984,Q595.txt,D584-6.txt
22467,Q2304.txt,D359-23.txt
3361,Q325.txt,D324-12.txt
4575,Q446.txt,D359-24.txt
13152,Q1313.txt,D1257-7.txt
9235,Q924.txt,D693-3.txt
4311,Q419.txt,D415-7.txt
6889,Q691.txt,D674-1.txt
4649,Q455.txt,D448-8.txt
1359,Q126.txt,D126-14.txt
23063,Q2376.txt,D771-1.txt
18919,Q1925.txt,D763-0.txt
15482,Q1566.txt,D1484-8.txt
11960,Q1193.txt,D1142-4.txt
16623,Q1679.txt,D1595-6.txt
3775,Q365.txt,D364-1.txt
3096,Q300.txt,D299-1.txt
6714,Q672.txt,D656-0.txt
4021,Q390.txt,D388-19.txt
19880,Q2023.txt,D1909-8.txt
4045,Q394.txt,D392-7.txt
16997,Q1723.txt,D1633-7.txt
26363,Q2736.txt,D2549-5.txt
19725,Q2005.txt,D1891-6.txt
23585,Q2436.txt,D2285-27.txt
16327,Q1651.txt,D1568-1.txt
24308,Q2509.txt,D2349-4.txt
14237,Q1421.txt,D1353-4.txt
24312,Q2509.txt,D2349-8.txt
14284,Q1426.txt,D1358-3.txt
10583,Q1058.txt,D1021-3.txt
11633,Q1160.txt,D1115-7.txt
15462,Q1563.txt,D1481-1.txt
23786,Q2457.txt,D2303-3.txt
24846,Q2569.txt,D2401-3.txt
9215,Q920.txt,D889-8.txt
25626,Q2650.txt,D2474-4.txt
17447,Q1773.txt,D549-1.txt
24035,Q2482.txt,D2324-5.txt
5931,Q589.txt,D579-0.txt
109,Q15.txt,D15-3.txt
7056,Q712.txt,D523-1.txt
28534,Q2969.txt,D2743-0.txt
6476,Q647.txt,D632-7.txt
16673,Q1685.txt,D929-1.txt
8957,Q898.txt,D868-3.txt
13573,Q1359.txt,D1298-1.txt
1038,Q97.txt,D97-7.txt
18232,Q1853.txt,D1752-3.txt
20031,Q2039.txt,D1925-20.txt
5062,Q496.txt,D489-13.txt
17955,Q1830.txt,D1731-3.txt
11469,Q1147.txt,D1104-1.txt
7777,Q783.txt,D757-7.txt
16345,Q1651.txt,D1568-19.txt
22729,Q2335.txt,D2198-2.txt
279,Q30.txt,D30-13.txt
3225,Q312.txt,D311-0.txt
7236,Q730.txt,D710-6.txt
5854,Q579.txt,D570-15.txt
2716,Q262.txt,D262-7.txt
27258,Q2825.txt,D2624-10.txt
2810,Q274.txt,D273-13.txt
12668,Q1260.txt,D1205-8.txt
14808,Q1485.txt,D1411-5.txt
14238,Q1421.txt,D1353-5.txt
22000,Q2255.txt,D2121-3.txt
22185,Q2272.txt,D2137-4.txt
11626,Q1160.txt,D1115-0.txt
5036,Q494.txt,D487-0.txt
13368,Q1336.txt,D1276-7.txt
9980,Q995.txt,D960-5.txt
14728,Q1476.txt,D1402-2.txt
22854,Q2350.txt,D2212-10.txt
18973,Q1930.txt,D1822-7.txt
28397,Q2951.txt,D2728-18.txt
20239,Q2064.txt,D269-0.txt
22138,Q2268.txt,D2133-2.txt
16753,Q1694.txt,D1607-3.txt
28330,Q2944.txt,D855-4.txt
6813,Q680.txt,D663-3.txt
2989,Q289.txt,D288-3.txt
3256,Q315.txt,D314-2.txt
17845,Q1814.txt,D1716-9.txt
24598,Q2541.txt,D2376-1.txt
3736,Q360.txt,D359-27.txt
10725,Q1070.txt,D1032-1.txt
17916,Q1827.txt,D1016-0.txt
5316,Q525.txt,D517-8.txt
1715,Q170.txt,D170-0.txt
15355,Q1547.txt,D1465-10.txt
3561,Q347.txt,D346-10.txt
3745,Q362.txt,D361-3.txt
6554,Q654.txt,D639-1.txt
19619,Q1992.txt,D1878-25.txt
19825,Q2016.txt,D1902-5.txt
19692,Q2002.txt,D1888-4.txt
17455,Q1773.txt,D549-9.txt
13261,Q1324.txt,D1266-5.txt
22400,Q2299.txt,D2163-11.txt
388,Q41.txt,D41-0.txt
15957,Q1614.txt,D1532-4.txt
20888,Q2138.txt,D2015-0.txt
14195,Q1416.txt,D1349-23.txt
15423,Q1557.txt,D1475-5.txt
17761,Q1801.txt,D1703-8.txt
1997,Q200.txt,D200-11.txt
1076,Q99.txt,D99-19.txt
18263,Q1856.txt,D1755-3.txt
26295,Q2728.txt,D2542-2.txt
12356,Q1233.txt,D1181-4.txt
12921,Q1287.txt,D1231-4.txt
24592,Q2539.txt,D2374-3.txt
29129,Q3035.txt,D2800-5.txt
28270,Q2937.txt,D2718-3.txt
5438,Q535.txt,D526-2.txt
28062,Q2918.txt,D2701-1.txt
17008,Q1725.txt,D1635-3.txt
6761,Q676.txt,D660-6.txt
19447,Q1976.txt,D1863-0.txt
19790,Q2012.txt,D1898-1.txt
1341,Q125.txt,D125-20.txt
20158,Q2055.txt,D1198-0.txt
22817,Q2347.txt,D2209-8.txt
28052,Q2916.txt,D2700-10.txt
22665,Q2327.txt,D2190-19.txt
14804,Q1485.txt,D1411-1.txt
19694,Q2002.txt,D1888-6.txt
639,Q60.txt,D60-12.txt
27332,Q2839.txt,D2636-7.txt
20038,Q2040.txt,D1926-1.txt
20633,Q2105.txt,D1984-0.txt
21900,Q2246.txt,D2113-5.txt
745,Q70.txt,D70-1.txt
20204,Q2059.txt,D1944-3.txt
16823,Q1701.txt,D473-4.txt
100,Q14.txt,D14-0.txt
27551,Q2860.txt,D2654-9.txt
15764,Q1592.txt,D1510-1.txt
7128,Q717.txt,D211-1.txt
15441,Q1559.txt,D1477-12.txt
3181,Q308.txt,D307-4.txt
6412,Q641.txt,D626-7.txt
13486,Q1347.txt,D1287-5.txt
13631,Q1365.txt,D352-9.txt
13214,Q1321.txt,D359-9.txt
5485,Q539.txt,D530-9.txt
9865,Q982.txt,D948-6.txt
22697,Q2331.txt,D2194-11.txt
8765,Q878.txt,D849-15.txt
15992,Q1617.txt,D1535-10.txt
497,Q49.txt,D49-12.txt
11537,Q1154.txt,D1110-10.txt
12026,Q1204.txt,D1153-5.txt
4054,Q395.txt,D393-6.txt
26134,Q2707.txt,D1158-14.txt
6187,Q618.txt,D606-16.txt
22348,Q2293.txt,D2158-5.txt
7332,Q740.txt,D719-1.txt
14471,Q1449.txt,D1379-5.txt
11519,Q1152.txt,D1108-12.txt
16742,Q1692.txt,D1606-10.txt
7376,Q746.txt,D724-0.txt
4628,Q453.txt,D446-1.txt
24187,Q2497.txt,D2339-2.txt
23005,Q2371.txt,D2230-0.txt
15535,Q1570.txt,D1488-1.txt
10182,Q1013.txt,D977-8.txt
15102,Q1516.txt,D557-21.txt
9416,Q940.txt,D908-5.txt
11924,Q1189.txt,D1139-4.txt
27612,Q2867.txt,D2659-1.txt
22760,Q2339.txt,D2202-0.txt
22186,Q2272.txt,D2137-5.txt
20332,Q2072.txt,D1955-0.txt
27894,Q2899.txt,D1566-3.txt
13474,Q1345.txt,D1285-18.txt
4694,Q461.txt,D454-6.txt
16587,Q1677.txt,D1593-12.txt
19189,Q1951.txt,D368-3.txt
26823,Q2780.txt,D2586-2.txt
21099,Q2162.txt,D528-7.txt
13692,Q1370.txt,D1308-12.txt
15834,Q1599.txt,D1517-2.txt
8737,Q876.txt,D848-0.txt
540,Q51.txt,D51-15.txt
18323,Q1866.txt,D1764-8.txt
9207,Q920.txt,D889-0.txt
14850,Q1492.txt,D1417-0.txt
1064,Q99.txt,D99-7.txt
6485,Q647.txt,D632-16.txt
9948,Q991.txt,D956-14.txt
5097,Q498.txt,D491-4.txt
1426,Q134.txt,D134-3.txt
21958,Q2251.txt,D2118-1.txt
23630,Q2441.txt,D2290-5.txt
11003,Q1094.txt,D1053-4.txt
24397,Q2518.txt,D2358-1.txt
24589,Q2539.txt,D2374-0.txt
7838,Q788.txt,D762-2.txt
17226,Q1750.txt,D1657-10.txt
2779,Q271.txt,D270-9.txt
2071,Q207.txt,D207-12.txt
14559,Q1460.txt,D1389-2.txt
19209,Q1953.txt,D1843-7.txt
5206,Q513.txt,D506-10.txt
721,Q68.txt,D68-2.txt
9520,Q950.txt,D918-10.txt
22653,Q2327.txt,D2190-7.txt
9132,Q913.txt,D882-11.txt
2930,Q283.txt,D282-16.txt
813,Q78.txt,D78-2.txt
20517,Q2094.txt,D1975-4.txt
21140,Q2166.txt,D2041-6.txt
29014,Q3018.txt,D2785-3.txt
19332,Q1965.txt,D557-8.txt
5022,Q493.txt,D486-4.txt
6337,Q634.txt,D620-6.txt
1692,Q167.txt,D167-6.txt
21850,Q2239.txt,D2107-6.txt
13489,Q1348.txt,D1288-2.txt
8373,Q844.txt,D818-8.txt
21,Q3.txt,D3-3.txt
19140,Q1946.txt,D1837-1.txt
6268,Q627.txt,D613-13.txt
15029,Q1512.txt,D1435-1.txt
4074,Q398.txt,D396-0.txt
29044,Q3022.txt,D2789-1.txt
10939,Q1086.txt,D1046-6.txt
15526,Q1569.txt,D1487-3.txt
22621,Q2324.txt,D2187-4.txt
10684,Q1068.txt,D1030-6.txt
27059,Q2805.txt,D2606-2.txt
1698,Q167.txt,D167-12.txt
27106,Q2810.txt,D2610-2.txt
18434,Q1878.txt,D1775-3.txt
25230,Q2612.txt,D2438-7.txt
24138,Q2493.txt,D2335-8.txt
9943,Q991.txt,D956-9.txt
24181,Q2496.txt,D2338-11.txt
1118,Q104.txt,D104-0.txt
26978,Q2795.txt,D2212-1.txt
4864,Q475.txt,D468-2.txt
17766,Q1802.txt,D1704-0.txt
13814,Q1381.txt,D1319-12.txt
8449,Q853.txt,D827-14.txt
27045,Q2803.txt,D2604-0.txt
6390,Q638.txt,D403-10.txt
6304,Q631.txt,D617-3.txt
20855,Q2133.txt,D2010-3.txt
25171,Q2605.txt,D2433-7.txt
24837,Q2568.txt,D2400-3.txt
11342,Q1133.txt,D1090-12.txt
13177,Q1317.txt,D1261-1.txt
17620,Q1787.txt,D1689-7.txt
28110,Q2922.txt,D2704-0.txt
3752,Q362.txt,D361-10.txt
8313,Q834.txt,D808-4.txt
6068,Q603.txt,D592-0.txt
21625,Q2217.txt,D2089-0.txt
20802,Q2128.txt,D2005-1.txt
10228,Q1018.txt,D981-7.txt
26001,Q2694.txt,D2513-8.txt
29097,Q3031.txt,D2796-5.txt
15893,Q1607.txt,D1525-3.txt
3456,Q334.txt,D333-0.txt
10574,Q1054.txt,D1017-7.txt
5704,Q566.txt,D557-9.txt
23153,Q2385.txt,D2239-2.txt
23560,Q2436.txt,D2285-2.txt
7470,Q755.txt,D733-1.txt
2485,Q237.txt,D237-16.txt
2619,Q250.txt,D250-6.txt
21217,Q2174.txt,D2048-5.txt
20796,Q2127.txt,D2004-0.txt
29111,Q3032.txt,D2797-11.txt
9288,Q929.txt,D897-3.txt
2634,Q252.txt,D252-9.txt
15138,Q1521.txt,D160-2.txt
2345,Q228.txt,D228-2.txt
16913,Q1712.txt,D1623-2.txt
27633,Q2871.txt,D2663-2.txt
26261,Q2725.txt,D2540-7.txt
27426,Q2849.txt,D2646-3.txt
15352,Q1547.txt,D1465-7.txt
16979,Q1721.txt,D1631-1.txt
14389,Q1438.txt,D1369-12.txt
25159,Q2604.txt,D2432-3.txt
21908,Q2247.txt,D2114-7.txt
9211,Q920.txt,D889-4.txt
6663,Q665.txt,D649-0.txt
7133,Q717.txt,D211-6.txt
1407,Q132.txt,D132-7.txt
15511,Q1568.txt,D1486-12.txt
27564,Q2863.txt,D2657-1.txt
13888,Q1389.txt,D1326-6.txt
26198,Q2715.txt,D2531-4.txt
1100,Q102.txt,D102-0.txt
3490,Q337.txt,D336-1.txt
13458,Q1345.txt,D1285-2.txt
4898,Q480.txt,D473-8.txt
23254,Q2396.txt,D2250-15.txt
27124,Q2810.txt,D2610-20.txt
8920,Q894.txt,D864-6.txt
26158,Q2711.txt,D2527-2.txt
10461,Q1041.txt,D1004-3.txt
8320,Q835.txt,D809-2.txt
26320,Q2732.txt,D2546-2.txt
8433,Q852.txt,D826-3.txt
11326,Q1131.txt,D1088-4.txt
12622,Q1255.txt,D1200-4.txt
3130,Q304.txt,D303-1.txt
22745,Q2337.txt,D2200-1.txt
29162,Q3039.txt,D1876-9.txt
2817,Q275.txt,D274-2.txt
24659,Q2546.txt,D2381-14.txt
24165,Q2495.txt,D2337-8.txt
3796,Q368.txt,D367-0.txt
28423,Q2956.txt,D2733-3.txt
9940,Q991.txt,D956-6.txt
7748,Q781.txt,D755-6.txt
5593,Q557.txt,D548-0.txt
16536,Q1672.txt,D1588-2.txt
12804,Q1273.txt,D1217-1.txt
1068,Q99.txt,D99-11.txt
8258,Q830.txt,D804-8.txt
10839,Q1078.txt,D1039-4.txt
18101,Q1842.txt,D674-0.txt
2820,Q276.txt,D275-2.txt
26311,Q2730.txt,D2544-9.txt
14440,Q1444.txt,D1154-14.txt
14752,Q1478.txt,D1404-11.txt
4104,Q400.txt,D398-21.txt
5467,Q537.txt,D528-11.txt
23332,Q2409.txt,D2261-7.txt
15039,Q1513.txt,D1436-1.txt
24673,Q2547.txt,D2382-12.txt
28873,Q3005.txt,D2774-8.txt
6376,Q637.txt,D623-19.txt
24455,Q2525.txt,D2363-6.txt
28844,Q3002.txt,D2772-0.txt
18255,Q1855.txt,D1754-11.txt
28348,Q2948.txt,D2725-0.txt
3445,Q333.txt,D332-1.txt
11934,Q1189.txt,D1139-14.txt
18859,Q1919.txt,D1246-6.txt
10251,Q1021.txt,D984-2.txt
26672,Q2765.txt,D2574-6.txt
19127,Q1945.txt,D1836-1.txt
13403,Q1338.txt,D1278-8.txt
25147,Q2603.txt,D2431-1.txt
21707,Q2226.txt,D2097-1.txt
23139,Q2384.txt,D2238-3.txt
21368,Q2188.txt,D2062-0.txt
25025,Q2590.txt,D2419-4.txt
14348,Q1433.txt,D1364-7.txt
8167,Q822.txt,D796-0.txt
28658,Q2982.txt,D2755-3.txt
17704,Q1796.txt,D1698-12.txt
6676,Q668.txt,D652-1.txt
3699,Q359.txt,D358-0.txt
15164,Q1523.txt,D1444-0.txt
16578,Q1677.txt,D1593-3.txt
26149,Q2709.txt,D2525-1.txt
26195,Q2715.txt,D2531-1.txt
11004,Q1094.txt,D1053-5.txt
9078,Q909.txt,D878-10.txt
23697,Q2449.txt,D2297-0.txt
19468,Q1977.txt,D1864-6.txt
18754,Q1907.txt,D1802-2.txt
11678,Q1165.txt,D1119-2.txt
25105,Q2599.txt,D2428-15.txt
3444,Q333.txt,D332-0.txt
7666,Q774.txt,D134-5.txt
17689,Q1795.txt,D1697-6.txt
15865,Q1602.txt,D1520-0.txt
6877,Q689.txt,D672-0.txt
15427,Q1558.txt,D1476-1.txt
21037,Q2155.txt,D1111-14.txt
12166,Q1218.txt,D1167-6.txt
28382,Q2951.txt,D2728-3.txt
24528,Q2533.txt,D2370-3.txt
17543,Q1780.txt,D1684-0.txt
19533,Q1983.txt,D1870-8.txt
24183,Q2496.txt,D2338-13.txt
11983,Q1197.txt,D1146-2.txt
17156,Q1742.txt,D1650-3.txt
16116,Q1629.txt,D1546-0.txt
3143,Q305.txt,D304-5.txt
13247,Q1322.txt,D1264-13.txt
10346,Q1028.txt,D991-1.txt
5461,Q537.txt,D528-5.txt
10469,Q1042.txt,D1005-1.txt
816,Q78.txt,D78-5.txt
10677,Q1067.txt,D467-21.txt
19298,Q1960.txt,D801-25.txt
9389,Q938.txt,D906-5.txt
17994,Q1833.txt,D1734-4.txt
17235,Q1751.txt,D1658-2.txt
27345,Q2841.txt,D2638-6.txt
18943,Q1928.txt,D1820-9.txt
17162,Q1743.txt,D1651-0.txt
4229,Q411.txt,D408-6.txt
25869,Q2679.txt,D2500-7.txt
13440,Q1342.txt,D1282-2.txt
13017,Q1296.txt,D1240-7.txt
25857,Q2678.txt,D2499-0.txt
20248,Q2066.txt,D1950-2.txt
11989,Q1199.txt,D1148-1.txt
21820,Q2237.txt,D2106-8.txt
16826,Q1701.txt,D473-7.txt
7077,Q712.txt,D523-22.txt
3369,Q326.txt,D325-5.txt
12786,Q1271.txt,D484-12.txt
15058,Q1514.txt,D1437-5.txt
19323,Q1964.txt,D1853-9.txt
15619,Q1579.txt,D1497-8.txt
16998,Q1723.txt,D1633-8.txt
12235,Q1224.txt,D1173-9.txt
10033,Q1002.txt,D967-0.txt
3584,Q349.txt,D348-3.txt
19695,Q2002.txt,D1888-7.txt
12194,Q1221.txt,D1170-5.txt
20703,Q2115.txt,D332-7.txt
26803,Q2778.txt,D2141-11.txt
27590,Q2865.txt,D2658-4.txt
26923,Q2790.txt,D2593-7.txt
15232,Q1531.txt,D1451-1.txt
21007,Q2152.txt,D2029-4.txt
12037,Q1205.txt,D1154-3.txt
11637,Q1160.txt,D1115-11.txt
24654,Q2546.txt,D2381-9.txt
15050,Q1513.txt,D1436-12.txt
878,Q85.txt,D85-3.txt
16547,Q1674.txt,D1590-3.txt
16907,Q1710.txt,D1621-16.txt
15533,Q1569.txt,D1487-10.txt
27254,Q2825.txt,D2624-6.txt
18466,Q1881.txt,D1778-5.txt
11877,Q1183.txt,D1134-9.txt
7712,Q778.txt,D752-5.txt
16394,Q1657.txt,D1574-8.txt
10457,Q1040.txt,D1003-3.txt
23440,Q2421.txt,D2272-12.txt
19157,Q1948.txt,D1839-2.txt
11742,Q1170.txt,D1124-5.txt
16037,Q1621.txt,D1538-7.txt
23215,Q2392.txt,D2246-5.txt
4378,Q429.txt,D424-3.txt
25826,Q2675.txt,D2497-2.txt
21644,Q2218.txt,D2090-6.txt
26449,Q2743.txt,D2555-13.txt
20420,Q2082.txt,D1965-4.txt
10700,Q1068.txt,D1030-22.txt
19519,Q1981.txt,D1868-11.txt
15121,Q1518.txt,D1440-0.txt
11951,Q1191.txt,D1141-2.txt
18002,Q1834.txt,D1735-3.txt
16815,Q1700.txt,D1613-16.txt
24207,Q2499.txt,D1349-3.txt
12838,Q1276.txt,D1220-6.txt
20680,Q2112.txt,D1990-3.txt
15241,Q1533.txt,D1453-1.txt
12021,Q1204.txt,D1153-0.txt
20303,Q2069.txt,D1953-3.txt
22632,Q2325.txt,D2188-1.txt
3961,Q385.txt,D383-17.txt
16968,Q1719.txt,D1629-6.txt
10735,Q1071.txt,D92-6.txt
450,Q46.txt,D46-7.txt
28889,Q3007.txt,D1296-2.txt
9830,Q979.txt,D945-2.txt
28323,Q2943.txt,D2721-2.txt
9447,Q943.txt,D911-6.txt
682,Q65.txt,D65-7.txt
13401,Q1338.txt,D1278-6.txt
25404,Q2627.txt,D2452-13.txt
4099,Q400.txt,D398-16.txt
26382,Q2739.txt,D2552-2.txt
19572,Q1988.txt,D881-23.txt
9659,Q962.txt,D929-0.txt
9374,Q936.txt,D904-7.txt
