d3mIndex,QuestionFilename,SentenceFilename
6995,Q702.txt,D684-7.txt
27948,Q2905.txt,D1933-3.txt
28178,Q2928.txt,D2709-0.txt
24407,Q2519.txt,D352-9.txt
14168,Q1415.txt,D1348-1.txt
18172,Q1845.txt,D1744-5.txt
16036,Q1621.txt,D1538-6.txt
20812,Q2129.txt,D2006-5.txt
19523,Q1982.txt,D1869-0.txt
19768,Q2009.txt,D1895-3.txt
17356,Q1766.txt,D1673-0.txt
17409,Q1768.txt,D1674-18.txt
11862,Q1182.txt,D50-17.txt
16175,Q1635.txt,D1552-3.txt
6054,Q602.txt,D591-2.txt
977,Q91.txt,D91-16.txt
27673,Q2876.txt,D332-8.txt
10541,Q1051.txt,D1014-1.txt
26987,Q2795.txt,D2212-10.txt
12443,Q1240.txt,D1187-0.txt
23950,Q2472.txt,D2316-11.txt
12036,Q1205.txt,D1154-2.txt
7562,Q762.txt,D740-13.txt
22252,Q2280.txt,D2145-3.txt
18425,Q1877.txt,D1774-12.txt
15272,Q1537.txt,D27-4.txt
24911,Q2575.txt,D2407-22.txt
7257,Q733.txt,D713-0.txt
16350,Q1652.txt,D1569-4.txt
1819,Q181.txt,D181-2.txt
4277,Q416.txt,D412-16.txt
4642,Q455.txt,D448-1.txt
5139,Q501.txt,D494-2.txt
10501,Q1044.txt,D1007-4.txt
26776,Q2774.txt,D275-12.txt
20820,Q2129.txt,D2006-13.txt
21511,Q2203.txt,D1764-24.txt
27625,Q2869.txt,D2661-5.txt
27703,Q2879.txt,D2670-16.txt
693,Q66.txt,D66-1.txt
19706,Q2002.txt,D1888-18.txt
16477,Q1664.txt,D1580-8.txt
17734,Q1799.txt,D1701-2.txt
23194,Q2390.txt,D2244-1.txt
17475,Q1773.txt,D549-29.txt
19311,Q1963.txt,D1852-2.txt
18378,Q1873.txt,D1770-4.txt
25766,Q2668.txt,D2491-3.txt
16604,Q1677.txt,D1593-29.txt
7024,Q709.txt,D691-6.txt
27303,Q2834.txt,D2631-3.txt
25678,Q2656.txt,D2479-0.txt
3392,Q328.txt,D327-5.txt
26360,Q2736.txt,D2549-2.txt
13545,Q1354.txt,D1293-4.txt
3846,Q373.txt,D372-4.txt
12994,Q1294.txt,D1238-1.txt
3176,Q307.txt,D306-19.txt
19449,Q1976.txt,D1863-2.txt
17935,Q1828.txt,D1729-0.txt
13819,Q1381.txt,D1319-17.txt
6596,Q658.txt,D620-2.txt
26409,Q2741.txt,D1331-5.txt
12107,Q1212.txt,D1161-1.txt
27361,Q2842.txt,D2639-6.txt
5581,Q555.txt,D546-2.txt
12459,Q1240.txt,D1187-16.txt
24861,Q2571.txt,D2403-3.txt
21603,Q2214.txt,D2086-3.txt
11871,Q1183.txt,D1134-3.txt
3394,Q328.txt,D327-7.txt
10442,Q1038.txt,D1001-20.txt
6050,Q601.txt,D590-11.txt
6955,Q700.txt,D683-4.txt
17264,Q1755.txt,D1662-0.txt
25174,Q2605.txt,D2433-10.txt
22007,Q2257.txt,D2123-1.txt
2006,Q201.txt,D201-2.txt
12905,Q1286.txt,D1230-4.txt
4651,Q455.txt,D448-10.txt
26607,Q2758.txt,D432-5.txt
7217,Q727.txt,D707-12.txt
22783,Q2342.txt,D2205-1.txt
5290,Q522.txt,D514-7.txt
19275,Q1960.txt,D801-2.txt
7285,Q736.txt,D716-2.txt
21286,Q2181.txt,D2055-6.txt
18406,Q1876.txt,D1773-10.txt
13924,Q1391.txt,D1328-2.txt
8228,Q827.txt,D801-14.txt
17194,Q1747.txt,D1273-3.txt
26855,Q2784.txt,D2588-0.txt
11707,Q1167.txt,D1121-15.txt
27172,Q2815.txt,D2615-1.txt
28088,Q2920.txt,D2702-11.txt
28959,Q3013.txt,D2781-13.txt
7159,Q721.txt,D701-5.txt
20011,Q2039.txt,D1925-0.txt
1984,Q199.txt,D199-1.txt
2777,Q271.txt,D270-7.txt
24525,Q2533.txt,D2370-0.txt
21211,Q2173.txt,D2047-9.txt
6097,Q607.txt,D596-12.txt
23627,Q2441.txt,D2290-2.txt
9293,Q929.txt,D897-8.txt
23268,Q2398.txt,D2252-10.txt
6839,Q683.txt,D666-0.txt
17848,Q1814.txt,D1716-12.txt
11872,Q1183.txt,D1134-4.txt
25691,Q2657.txt,D2480-2.txt
5052,Q496.txt,D489-3.txt
453,Q46.txt,D46-10.txt
16615,Q1678.txt,D1594-10.txt
6571,Q656.txt,D641-1.txt
14638,Q1465.txt,D1393-12.txt
11515,Q1152.txt,D1108-8.txt
11488,Q1149.txt,D384-1.txt
6119,Q609.txt,D598-7.txt
7684,Q775.txt,D750-3.txt
8312,Q834.txt,D808-3.txt
2367,Q229.txt,D229-11.txt
18979,Q1931.txt,D1823-3.txt
22919,Q2360.txt,D2221-1.txt
17490,Q1774.txt,D1678-14.txt
18280,Q1859.txt,D1758-2.txt
10320,Q1026.txt,D989-17.txt
27176,Q2816.txt,D2616-1.txt
23680,Q2446.txt,D1832-0.txt
8342,Q839.txt,D813-5.txt
5366,Q529.txt,D521-7.txt
21554,Q2210.txt,D2082-1.txt
20908,Q2140.txt,D2017-2.txt
19715,Q2004.txt,D1890-2.txt
11413,Q1141.txt,D1098-6.txt
9137,Q913.txt,D882-16.txt
5994,Q596.txt,D585-7.txt
13289,Q1327.txt,D696-13.txt
17602,Q1785.txt,D1687-10.txt
12276,Q1227.txt,D1175-3.txt
5210,Q513.txt,D506-14.txt
13650,Q1367.txt,D1305-2.txt
18450,Q1879.txt,D1776-8.txt
18274,Q1858.txt,D1757-3.txt
27869,Q2897.txt,D2686-6.txt
18934,Q1928.txt,D1820-0.txt
22540,Q2313.txt,D2176-3.txt
20652,Q2108.txt,D729-0.txt
21961,Q2251.txt,D2118-4.txt
18738,Q1905.txt,D1800-14.txt
21198,Q2171.txt,D2045-10.txt
3064,Q296.txt,D295-10.txt
27695,Q2879.txt,D2670-8.txt
24457,Q2526.txt,D2364-1.txt
15066,Q1515.txt,D1438-3.txt
8360,Q843.txt,D817-1.txt
8331,Q837.txt,D811-1.txt
18679,Q1899.txt,D1795-15.txt
270,Q30.txt,D30-4.txt
18941,Q1928.txt,D1820-7.txt
26666,Q2765.txt,D2574-0.txt
20198,Q2058.txt,D1943-9.txt
20238,Q2063.txt,D1948-8.txt
23690,Q2447.txt,D2295-2.txt
25158,Q2604.txt,D2432-2.txt
18721,Q1904.txt,D1799-4.txt
8759,Q878.txt,D849-9.txt
12274,Q1227.txt,D1175-1.txt
21739,Q2230.txt,D125-13.txt
907,Q87.txt,D87-1.txt
13143,Q1312.txt,D1256-3.txt
22017,Q2258.txt,D2124-0.txt
4015,Q390.txt,D388-13.txt
16176,Q1635.txt,D1552-4.txt
6615,Q660.txt,D644-7.txt
17785,Q1804.txt,D1706-9.txt
15430,Q1559.txt,D1477-1.txt
3541,Q343.txt,D342-5.txt
605,Q58.txt,D58-6.txt
22861,Q2350.txt,D2212-17.txt
9638,Q959.txt,D926-3.txt
13014,Q1296.txt,D1240-4.txt
9231,Q923.txt,D892-3.txt
25454,Q2635.txt,D2459-4.txt
24700,Q2549.txt,D2384-11.txt
21058,Q2159.txt,D2035-1.txt
25160,Q2604.txt,D2432-4.txt
13627,Q1365.txt,D352-5.txt
19622,Q1992.txt,D1878-28.txt
26671,Q2765.txt,D2574-5.txt
5972,Q594.txt,D583-2.txt
14666,Q1468.txt,D1395-3.txt
22378,Q2298.txt,D2162-1.txt
7926,Q800.txt,D774-5.txt
11394,Q1139.txt,D1096-14.txt
15887,Q1606.txt,D1524-4.txt
17025,Q1728.txt,D1637-0.txt
20026,Q2039.txt,D1925-15.txt
21736,Q2230.txt,D125-10.txt
17668,Q1792.txt,D1694-16.txt
10453,Q1039.txt,D1002-10.txt
18147,Q1844.txt,D1743-1.txt
27763,Q2884.txt,D2675-7.txt
13376,Q1336.txt,D1276-15.txt
24534,Q2534.txt,D2371-3.txt
487,Q49.txt,D49-2.txt
8156,Q821.txt,D795-2.txt
2531,Q241.txt,D241-10.txt
25118,Q2600.txt,D2429-7.txt
27412,Q2847.txt,D2644-5.txt
14699,Q1471.txt,D1398-13.txt
8969,Q899.txt,D869-4.txt
1036,Q97.txt,D97-5.txt
21868,Q2242.txt,D2110-1.txt
25805,Q2671.txt,D2493-4.txt
3566,Q347.txt,D346-15.txt
26275,Q2726.txt,D660-12.txt
28988,Q3016.txt,D1302-0.txt
13810,Q1381.txt,D1319-8.txt
28104,Q2921.txt,D2703-11.txt
8189,Q824.txt,D798-8.txt
18788,Q1912.txt,D1806-2.txt
22806,Q2346.txt,D2208-1.txt
20782,Q2125.txt,D2002-11.txt
14698,Q1471.txt,D1398-12.txt
1180,Q110.txt,D110-2.txt
20173,Q2056.txt,D1941-13.txt
1042,Q97.txt,D97-11.txt
15322,Q1544.txt,D1462-1.txt
25218,Q2611.txt,D2437-10.txt
24558,Q2536.txt,D1621-4.txt
11359,Q1135.txt,D1092-2.txt
25283,Q2616.txt,D2442-9.txt
13798,Q1380.txt,D1318-8.txt
11114,Q1105.txt,D1063-5.txt
1107,Q102.txt,D102-7.txt
11897,Q1186.txt,D806-4.txt
16900,Q1710.txt,D1621-9.txt
25876,Q2680.txt,D2501-0.txt
18494,Q1883.txt,D1780-8.txt
9578,Q953.txt,D921-19.txt
9508,Q949.txt,D917-4.txt
14388,Q1438.txt,D1369-11.txt
2487,Q237.txt,D237-18.txt
2703,Q261.txt,D261-1.txt
10025,Q1000.txt,D965-4.txt
2389,Q230.txt,D230-13.txt
7,Q1.txt,D1-1.txt
18742,Q1906.txt,D1801-3.txt
25402,Q2627.txt,D2452-11.txt
6446,Q644.txt,D629-3.txt
19539,Q1985.txt,D1872-0.txt
9038,Q906.txt,D875-12.txt
1408,Q133.txt,D133-0.txt
6260,Q627.txt,D613-5.txt
13866,Q1387.txt,D1324-2.txt
25180,Q2606.txt,D2434-4.txt
14222,Q1419.txt,D1351-2.txt
7889,Q795.txt,D769-15.txt
16842,Q1705.txt,D1616-0.txt
26215,Q2717.txt,D1703-11.txt
25622,Q2650.txt,D2474-0.txt
27798,Q2888.txt,D2679-5.txt
4134,Q403.txt,D401-5.txt
62,Q9.txt,D9-0.txt
7076,Q712.txt,D523-21.txt
27502,Q2857.txt,D2652-3.txt
13257,Q1324.txt,D1266-1.txt
19005,Q1933.txt,D1825-19.txt
3386,Q327.txt,D326-11.txt
4083,Q400.txt,D398-0.txt
5367,Q529.txt,D521-8.txt
16910,Q1711.txt,D1622-1.txt
17787,Q1804.txt,D1706-11.txt
8837,Q887.txt,D858-5.txt
23042,Q2373.txt,D66-11.txt
12416,Q1238.txt,D1185-3.txt
2229,Q221.txt,D221-3.txt
3852,Q375.txt,D374-0.txt
28056,Q2916.txt,D2700-14.txt
24603,Q2542.txt,D2377-3.txt
20917,Q2141.txt,D2018-5.txt
8269,Q831.txt,D805-2.txt
11312,Q1129.txt,D1087-3.txt
8336,Q838.txt,D812-1.txt
21849,Q2239.txt,D2107-5.txt
4025,Q392.txt,D390-1.txt
6140,Q613.txt,D602-4.txt
25527,Q2641.txt,D2465-7.txt
3850,Q374.txt,D373-2.txt
23912,Q2470.txt,D2314-5.txt
22178,Q2270.txt,D2135-28.txt
4267,Q416.txt,D412-6.txt
23487,Q2428.txt,D2278-2.txt
2179,Q217.txt,D217-14.txt
11514,Q1152.txt,D1108-7.txt
26189,Q2714.txt,D2530-3.txt
8294,Q833.txt,D807-3.txt
873,Q84.txt,D84-5.txt
12264,Q1226.txt,D1035-14.txt
26075,Q2702.txt,D1361-9.txt
5643,Q559.txt,D550-12.txt
2313,Q226.txt,D226-10.txt
17158,Q1742.txt,D1650-5.txt
2001,Q200.txt,D200-15.txt
10590,Q1059.txt,D1022-3.txt
11112,Q1105.txt,D1063-3.txt
27501,Q2857.txt,D2652-2.txt
28573,Q2973.txt,D2746-0.txt
29070,Q3028.txt,D2793-2.txt
25974,Q2692.txt,D2511-4.txt
14925,Q1499.txt,D1423-7.txt
20007,Q2038.txt,D1924-13.txt
13687,Q1370.txt,D1308-7.txt
26594,Q2756.txt,D2566-1.txt
28125,Q2924.txt,D488-2.txt
23518,Q2431.txt,D2281-6.txt
24540,Q2534.txt,D2371-9.txt
7765,Q782.txt,D756-2.txt
11617,Q1159.txt,D1114-1.txt
2361,Q229.txt,D229-5.txt
14591,Q1462.txt,D359-6.txt
17004,Q1724.txt,D1634-3.txt
9450,Q943.txt,D911-9.txt
11323,Q1131.txt,D1088-1.txt
23373,Q2413.txt,D2265-10.txt
24943,Q2579.txt,D2410-1.txt
20651,Q2107.txt,D1986-9.txt
621,Q59.txt,D59-2.txt
17966,Q1831.txt,D1732-5.txt
18958,Q1929.txt,D1821-10.txt
10932,Q1085.txt,D1045-26.txt
25311,Q2618.txt,D858-20.txt
27821,Q2891.txt,D2682-3.txt
14108,Q1408.txt,D1341-2.txt
4645,Q455.txt,D448-4.txt
28725,Q2989.txt,D2761-4.txt
27520,Q2858.txt,D2653-5.txt
1484,Q140.txt,D140-1.txt
28054,Q2916.txt,D2700-12.txt
10668,Q1067.txt,D467-12.txt
28929,Q3010.txt,D2778-16.txt
26415,Q2741.txt,D1331-11.txt
266,Q30.txt,D30-0.txt
11686,Q1166.txt,D1120-1.txt
21655,Q2218.txt,D2090-17.txt
23442,Q2421.txt,D2272-14.txt
27382,Q2843.txt,D2640-15.txt
15037,Q1512.txt,D1435-9.txt
21316,Q2184.txt,D2058-12.txt
11496,Q1150.txt,D1106-1.txt
6125,Q610.txt,D599-5.txt
27840,Q2893.txt,D2683-11.txt
2197,Q219.txt,D219-4.txt
16856,Q1705.txt,D1616-14.txt
12435,Q1239.txt,D1186-8.txt
22097,Q2266.txt,D2131-1.txt
29089,Q3030.txt,D2795-8.txt
24745,Q2557.txt,D2390-2.txt
25323,Q2620.txt,D2445-1.txt
21402,Q2191.txt,D2064-5.txt
11949,Q1191.txt,D1141-0.txt
13770,Q1377.txt,D1315-1.txt
306,Q32.txt,D32-10.txt
8461,Q854.txt,D828-3.txt
3167,Q307.txt,D306-10.txt
11204,Q1116.txt,D1074-1.txt
17625,Q1787.txt,D1689-12.txt
2790,Q273.txt,D272-1.txt
16403,Q1658.txt,D1575-1.txt
15202,Q1528.txt,D1449-9.txt
20472,Q2087.txt,D1969-5.txt
4402,Q432.txt,D427-9.txt
1120,Q104.txt,D104-2.txt
26678,Q2765.txt,D2574-12.txt
42,Q5.txt,D5-7.txt
4128,Q402.txt,D400-11.txt
5912,Q587.txt,D577-2.txt
1056,Q98.txt,D98-1.txt
27090,Q2808.txt,D2608-7.txt
13324,Q1332.txt,D1273-2.txt
9982,Q996.txt,D961-1.txt
4957,Q487.txt,D480-11.txt
28892,Q3007.txt,D1296-5.txt
10100,Q1007.txt,D359-12.txt
20318,Q2071.txt,D1954-4.txt
2241,Q222.txt,D222-11.txt
933,Q89.txt,D89-13.txt
15046,Q1513.txt,D1436-8.txt
11049,Q1098.txt,D1057-9.txt
4627,Q453.txt,D446-0.txt
16631,Q1680.txt,D1596-0.txt
12626,Q1255.txt,D1200-8.txt
17663,Q1792.txt,D1694-11.txt
4514,Q442.txt,D437-0.txt
23933,Q2471.txt,D2315-2.txt
11244,Q1123.txt,D1081-7.txt
5684,Q563.txt,D554-7.txt
1752,Q175.txt,D175-0.txt
15833,Q1599.txt,D1517-1.txt
7497,Q758.txt,D736-1.txt
2310,Q226.txt,D226-7.txt
21041,Q2155.txt,D1111-18.txt
27219,Q2820.txt,D2619-8.txt
9961,Q994.txt,D959-1.txt
19429,Q1973.txt,D1860-2.txt
6660,Q663.txt,D647-7.txt
983,Q92.txt,D92-2.txt
27067,Q2805.txt,D2606-10.txt
6426,Q641.txt,D626-21.txt
14163,Q1414.txt,D1347-2.txt
18382,Q1873.txt,D1770-8.txt
5075,Q497.txt,D490-12.txt
15448,Q1560.txt,D1478-4.txt
122,Q17.txt,D17-0.txt
8817,Q884.txt,D855-4.txt
7930,Q800.txt,D774-9.txt
17872,Q1817.txt,D1719-5.txt
7652,Q773.txt,D749-11.txt
17336,Q1762.txt,D1669-4.txt
16426,Q1660.txt,D1577-1.txt
19812,Q2015.txt,D1901-0.txt
24067,Q2485.txt,D2327-2.txt
6194,Q619.txt,D607-5.txt
27494,Q2855.txt,D2452-20.txt
21679,Q2222.txt,D2093-5.txt
4641,Q455.txt,D448-0.txt
7708,Q778.txt,D752-1.txt
9345,Q933.txt,D901-8.txt
17883,Q1819.txt,D1721-1.txt
27060,Q2805.txt,D2606-3.txt
15606,Q1578.txt,D1496-17.txt
25305,Q2618.txt,D858-14.txt
24322,Q2510.txt,D2350-2.txt
15401,Q1554.txt,D1472-3.txt
27099,Q2809.txt,D2609-2.txt
13236,Q1322.txt,D1264-2.txt
17492,Q1774.txt,D1678-16.txt
6874,Q688.txt,D671-1.txt
5372,Q530.txt,D522-4.txt
23022,Q2372.txt,D2231-2.txt
4845,Q474.txt,D467-5.txt
5064,Q497.txt,D490-1.txt
10657,Q1067.txt,D467-1.txt
9648,Q961.txt,D928-2.txt
7882,Q795.txt,D769-8.txt
14622,Q1464.txt,D1392-3.txt
19128,Q1945.txt,D1836-2.txt
6213,Q621.txt,D339-5.txt
13528,Q1351.txt,D1290-11.txt
6322,Q632.txt,D618-6.txt
8893,Q890.txt,D860-18.txt
22307,Q2289.txt,D2154-8.txt
24195,Q2497.txt,D2339-10.txt
17188,Q1746.txt,D1654-7.txt
27535,Q2859.txt,D660-13.txt
25987,Q2693.txt,D2512-3.txt
25014,Q2588.txt,D885-19.txt
17705,Q1796.txt,D1698-13.txt
20501,Q2091.txt,D1972-1.txt
4962,Q488.txt,D481-4.txt
21929,Q2249.txt,D2116-4.txt
9689,Q963.txt,D930-22.txt
23061,Q2375.txt,D2233-5.txt
13872,Q1388.txt,D1325-0.txt
11562,Q1155.txt,D467-14.txt
22155,Q2270.txt,D2135-5.txt
24274,Q2503.txt,D587-9.txt
10692,Q1068.txt,D1030-14.txt
11439,Q1143.txt,D1100-7.txt
8747,Q877.txt,D41-5.txt
5359,Q529.txt,D521-0.txt
28924,Q3010.txt,D2778-11.txt
12114,Q1214.txt,D1163-1.txt
2436,Q233.txt,D233-15.txt
12776,Q1271.txt,D484-2.txt
26784,Q2776.txt,D2583-4.txt
27411,Q2847.txt,D2644-4.txt
28016,Q2912.txt,D2696-0.txt
7383,Q747.txt,D725-3.txt
17421,Q1769.txt,D1675-10.txt
23445,Q2421.txt,D2272-17.txt
16820,Q1701.txt,D473-1.txt
2645,Q253.txt,D253-7.txt
14050,Q1402.txt,D1337-3.txt
15947,Q1613.txt,D1531-1.txt
15555,Q1573.txt,D1491-1.txt
2415,Q232.txt,D232-9.txt
10769,Q1074.txt,D1035-2.txt
25709,Q2659.txt,D2482-0.txt
13760,Q1376.txt,D1314-9.txt
19256,Q1958.txt,D1848-1.txt
5519,Q544.txt,D535-3.txt
11832,Q1179.txt,D1132-10.txt
24199,Q2498.txt,D2340-0.txt
19353,Q1966.txt,D881-2.txt
5816,Q578.txt,D569-5.txt
2261,Q223.txt,D223-11.txt
6713,Q671.txt,D655-9.txt
27518,Q2858.txt,D2653-3.txt
24459,Q2527.txt,D2365-0.txt
4701,Q462.txt,D455-0.txt
27152,Q2812.txt,D2612-1.txt
21179,Q2170.txt,D1616-14.txt
16794,Q1699.txt,D1612-2.txt
1817,Q181.txt,D181-0.txt
16182,Q1635.txt,D1552-10.txt
12446,Q1240.txt,D1187-3.txt
23026,Q2372.txt,D2231-6.txt
24957,Q2582.txt,D2412-4.txt
1922,Q191.txt,D191-5.txt
24201,Q2498.txt,D2340-2.txt
14881,Q1496.txt,D1421-3.txt
4320,Q420.txt,D416-7.txt
21189,Q2171.txt,D2045-1.txt
352,Q39.txt,D39-4.txt
20104,Q2048.txt,D1934-11.txt
27827,Q2892.txt,D1077-4.txt
25821,Q2674.txt,D2496-4.txt
13968,Q1395.txt,D1332-8.txt
1090,Q101.txt,D101-2.txt
9213,Q920.txt,D889-6.txt
8324,Q836.txt,D810-1.txt
21843,Q2238.txt,D230-16.txt
25360,Q2624.txt,D2449-1.txt
24485,Q2530.txt,D2329-12.txt
20831,Q2130.txt,D2007-7.txt
13244,Q1322.txt,D1264-10.txt
14765,Q1478.txt,D1404-24.txt
19110,Q1942.txt,D1833-20.txt
10366,Q1032.txt,D995-0.txt
24215,Q2499.txt,D1349-13.txt
4443,Q435.txt,D430-0.txt
1815,Q180.txt,D180-19.txt
14549,Q1457.txt,D557-25.txt
1315,Q124.txt,D124-2.txt
4509,Q441.txt,D436-2.txt
2147,Q214.txt,D214-1.txt
22417,Q2301.txt,D2165-0.txt
22014,Q2257.txt,D2123-8.txt
20754,Q2123.txt,D2000-7.txt
6306,Q631.txt,D617-5.txt
17640,Q1789.txt,D1691-5.txt
15602,Q1578.txt,D1496-13.txt
11504,Q1151.txt,D1107-6.txt
5925,Q588.txt,D578-12.txt
22430,Q2301.txt,D2165-13.txt
15674,Q1583.txt,D1501-11.txt
13107,Q1307.txt,D1251-1.txt
9195,Q918.txt,D887-10.txt
14909,Q1498.txt,D1422-9.txt
12020,Q1203.txt,D1152-8.txt
10578,Q1057.txt,D1020-0.txt
461,Q47.txt,D47-7.txt
9889,Q984.txt,D950-16.txt
23965,Q2474.txt,D2318-1.txt
14767,Q1478.txt,D1404-26.txt
14942,Q1502.txt,D1426-2.txt
12988,Q1293.txt,D1237-5.txt
28476,Q2961.txt,D2737-11.txt
8573,Q863.txt,D383-17.txt
25020,Q2589.txt,D2418-5.txt
12635,Q1257.txt,D1202-4.txt
18168,Q1845.txt,D1744-1.txt
504,Q50.txt,D50-2.txt
19081,Q1940.txt,D1831-6.txt
20263,Q2066.txt,D1950-17.txt
22334,Q2291.txt,D2156-9.txt
19494,Q1980.txt,D1867-1.txt
27971,Q2907.txt,D2692-10.txt
24124,Q2491.txt,D2333-3.txt
12133,Q1215.txt,D1164-5.txt
25852,Q2677.txt,D2053-15.txt
7715,Q778.txt,D752-8.txt
11837,Q1180.txt,D128-3.txt
3232,Q312.txt,D311-7.txt
2519,Q240.txt,D240-12.txt
19185,Q1950.txt,D1841-3.txt
8204,Q826.txt,D800-4.txt
11395,Q1139.txt,D1096-15.txt
9796,Q976.txt,D942-0.txt
14603,Q1462.txt,D359-18.txt
7654,Q773.txt,D749-13.txt
20217,Q2060.txt,D1945-11.txt
18484,Q1882.txt,D1779-17.txt
23503,Q2429.txt,D2279-11.txt
20476,Q2088.txt,D1970-2.txt
17805,Q1807.txt,D1709-4.txt
5274,Q521.txt,D513-8.txt
21799,Q2236.txt,D2105-0.txt
19448,Q1976.txt,D1863-1.txt
18075,Q1840.txt,D1740-1.txt
26470,Q2745.txt,D2557-7.txt
14876,Q1495.txt,D1420-10.txt
9018,Q905.txt,D216-4.txt
12323,Q1231.txt,D1179-4.txt
27897,Q2900.txt,D1142-0.txt
10594,Q1060.txt,D1023-3.txt
1743,Q173.txt,D173-7.txt
3245,Q314.txt,D313-0.txt
25029,Q2591.txt,D2420-3.txt
4470,Q437.txt,D432-5.txt
19997,Q2038.txt,D1924-3.txt
16589,Q1677.txt,D1593-14.txt
24585,Q2537.txt,D2372-13.txt
26344,Q2734.txt,D2547-7.txt
18913,Q1924.txt,D1817-8.txt
8681,Q873.txt,D846-0.txt
774,Q75.txt,D75-3.txt
10821,Q1076.txt,D1037-3.txt
13267,Q1324.txt,D1266-11.txt
1747,Q173.txt,D173-11.txt
13049,Q1300.txt,D1244-5.txt
21168,Q2170.txt,D1616-3.txt
6414,Q641.txt,D626-9.txt
18086,Q1841.txt,D1741-7.txt
4580,Q447.txt,D441-0.txt
8430,Q852.txt,D826-0.txt
18825,Q1915.txt,D1809-6.txt
23704,Q2449.txt,D2297-7.txt
20464,Q2085.txt,D1967-16.txt
4572,Q446.txt,D359-21.txt
28806,Q2997.txt,D2768-8.txt
13590,Q1361.txt,D1300-3.txt
7807,Q786.txt,D760-5.txt
21255,Q2179.txt,D2053-4.txt
14816,Q1485.txt,D1411-13.txt
28853,Q3002.txt,D2772-9.txt
527,Q51.txt,D51-2.txt
2953,Q285.txt,D284-1.txt
14608,Q1462.txt,D359-23.txt
22200,Q2273.txt,D2138-4.txt
5608,Q558.txt,D549-7.txt
26797,Q2778.txt,D2141-5.txt
13229,Q1321.txt,D359-24.txt
14619,Q1464.txt,D1392-0.txt
3651,Q356.txt,D355-11.txt
7829,Q787.txt,D761-9.txt
250,Q27.txt,D27-10.txt
12466,Q1241.txt,D1188-4.txt
19584,Q1990.txt,D1876-5.txt
15635,Q1579.txt,D1497-24.txt
22898,Q2358.txt,D2219-0.txt
1048,Q97.txt,D97-17.txt
28456,Q2958.txt,D2735-16.txt
28255,Q2934.txt,D2715-6.txt
11080,Q1103.txt,D1061-2.txt
244,Q27.txt,D27-4.txt
2991,Q289.txt,D288-5.txt
8833,Q887.txt,D858-1.txt
25606,Q2649.txt,D2473-0.txt
18424,Q1877.txt,D1774-11.txt
25875,Q2679.txt,D2500-13.txt
20856,Q2133.txt,D2010-4.txt
19134,Q1945.txt,D1836-8.txt
3688,Q358.txt,D357-8.txt
16032,Q1621.txt,D1538-2.txt
1270,Q119.txt,D119-0.txt
26495,Q2746.txt,D2558-17.txt
7196,Q724.txt,D704-15.txt
27650,Q2874.txt,D2666-4.txt
27062,Q2805.txt,D2606-5.txt
2538,Q242.txt,D242-0.txt
9707,Q965.txt,D932-5.txt
24444,Q2523.txt,D2361-3.txt
22202,Q2273.txt,D2138-6.txt
29186,Q3043.txt,D2807-0.txt
11411,Q1141.txt,D1098-4.txt
13010,Q1296.txt,D1240-0.txt
22176,Q2270.txt,D2135-26.txt
14766,Q1478.txt,D1404-25.txt
321,Q33.txt,D33-9.txt
22978,Q2367.txt,D2226-13.txt
15520,Q1568.txt,D1486-21.txt
19363,Q1966.txt,D881-12.txt
28950,Q3013.txt,D2781-4.txt
27489,Q2855.txt,D2452-15.txt
18316,Q1866.txt,D1764-1.txt
23312,Q2406.txt,D1135-2.txt
16028,Q1620.txt,D1537-2.txt
28489,Q2962.txt,D2738-11.txt
10433,Q1038.txt,D1001-11.txt
9691,Q964.txt,D931-1.txt
9082,Q910.txt,D879-1.txt
10311,Q1026.txt,D989-8.txt
14047,Q1402.txt,D1337-0.txt
6215,Q621.txt,D339-7.txt
26002,Q2694.txt,D2513-9.txt
10169,Q1012.txt,D976-16.txt
4688,Q461.txt,D454-0.txt
17363,Q1766.txt,D1673-7.txt
7070,Q712.txt,D523-15.txt
1219,Q114.txt,D114-3.txt
11859,Q1182.txt,D50-14.txt
5574,Q552.txt,D543-1.txt
6766,Q676.txt,D660-11.txt
2846,Q278.txt,D277-0.txt
22459,Q2304.txt,D359-15.txt
3102,Q300.txt,D299-7.txt
25654,Q2652.txt,D2476-8.txt
664,Q63.txt,D63-6.txt
5211,Q513.txt,D506-15.txt
795,Q76.txt,D76-0.txt
23206,Q2391.txt,D2245-7.txt
25689,Q2657.txt,D2480-0.txt
16561,Q1675.txt,D1591-6.txt
12438,Q1239.txt,D1186-11.txt
20185,Q2057.txt,D1942-9.txt
27651,Q2874.txt,D2666-5.txt
25600,Q2648.txt,D2472-7.txt
27714,Q2880.txt,D2671-6.txt
23779,Q2456.txt,D2302-19.txt
525,Q51.txt,D51-0.txt
19604,Q1992.txt,D1878-10.txt
1553,Q148.txt,D148-4.txt
13407,Q1339.txt,D1279-0.txt
9255,Q926.txt,D894-11.txt
14180,Q1416.txt,D1349-6.txt
1928,Q192.txt,D192-5.txt
9188,Q918.txt,D887-3.txt
9334,Q932.txt,D900-12.txt
13958,Q1394.txt,D1331-19.txt
21645,Q2218.txt,D2090-7.txt
12213,Q1222.txt,D1171-0.txt
13898,Q1389.txt,D1326-16.txt
2630,Q252.txt,D252-5.txt
22181,Q2272.txt,D2137-0.txt
